8.136229488373866170e-01 3.173239599112872042e+02 -1.477170279963258670e+00 2.076658013621035792e+01 1.057510000000000000e+05
8.199152998961036776e-01 3.132996071526500828e+02 -1.968228865379238579e+00 2.341812348915822994e+01 1.068690000000000000e+05
8.261952636392789762e-01 3.099422871393594505e+02 -8.425670934250928390e-01 1.903853810641339095e+01 1.086970000000000000e+05
8.324897070080405914e-01 3.084173940837657710e+02 1.550978818693187655e+00 2.306024501607215882e+01 1.105770000000000000e+05
8.387959309210778480e-01 3.054810278210928800e+02 2.479464808275509746e+00 1.963978595680682204e+01 1.125550000000000000e+05
8.450634639703045181e-01 3.020699191559321548e+02 8.467445080755616749e-01 2.103934119531519187e+01 1.125930000000000000e+05
8.513282867562648182e-01 3.005028396205402714e+02 -1.178780308735046356e+00 2.232219093243663721e+01 1.155730000000000000e+05
8.576198263902009566e-01 2.987890742695438462e+02 -2.212033414400713660e+00 1.632631778034418701e+01 1.172830000000000000e+05
8.639058477062415697e-01 2.968116192148075925e+02 1.243062388306051674e-01 1.954086455827654234e+01 1.185810000000000000e+05
8.701838745487597837e-01 2.957462924205307786e+02 -4.160202242668025741e-01 1.923285126250933175e+01 1.206250000000000000e+05
8.764641096075268534e-01 2.940756338212073047e+02 2.609299643796519685e+00 1.695136246190016749e+01 1.219350000000000000e+05
8.827503873399735745e-01 2.933957871408522919e+02 -4.552266643854891437e-01 1.758324984114491940e+01 1.244410000000000000e+05
8.890332768393869323e-01 2.901084188529730454e+02 -1.639074319985636352e+00 2.095406550283350100e+01 1.255170000000000000e+05
8.953084247113127780e-01 2.858374543630228004e+02 1.606780656130229801e+00 1.850462268560206880e+01 1.273570000000000000e+05
9.015956521667095602e-01 2.865721100461103106e+02 8.940551973420487464e-01 1.598712652651532551e+01 1.298950000000000000e+05
9.078833328094829680e-01 2.834371462458507835e+02 -4.396087258269964493e-01 2.365645787719446247e+01 1.307010000000000000e+05
9.141744106319863450e-01 2.822731207217772180e+02 -7.835183319183905981e-01 1.466599383047486782e+01 1.339210000000000000e+05
9.204630817717615043e-01 2.791468229290850331e+02 4.936585428764432848e-01 1.530055680620016290e+01 1.341870000000000000e+05
9.267434415264711456e-01 2.782495339854530130e+02 1.864007357032015054e-03 1.621066023703094672e+01 1.371250000000000000e+05
9.330324197354928906e-01 2.771133260248977308e+02 -4.096804582775367187e+00 1.475916680991330487e+01 1.384570000000000000e+05
9.393265785573878812e-01 2.749405917085633178e+02 1.887237039637566616e+00 1.655947978343147042e+01 1.409370000000000000e+05
9.455974810398196650e-01 2.731193553834775685e+02 2.959643149690486252e-01 1.732545151256046267e+01 1.413670000000000000e+05
9.518660018545171964e-01 2.726501475423767147e+02 -4.411990015053929293e-01 1.952682545642142387e+01 1.443810000000000000e+05
